month,latitude,longitude,msqto_log,tmax,tmin,tavg,delta,dewpt,wetbulb,heat_log,cool,sunrise,sunset_log,precip_log,pressure,sealvlpressure,windspeed,winddirection,avgspeed,spray_targeted_prev,spray_targeted,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans
6.0,41.773215,-87.60088,0.6936470556015963,79,44,62.0,-3.0,44.0,54.0,1.09894556645823,0.0,4.283333333333333,-2.0074310057035674,-6.907755278982137,29.18,29.91,5.8,26.0,6.7,0,False,0,0,1,0,0,0
5.0,41.907645,-87.760886,0.0009995003330834232,88,60,74.0,10.0,58.0,65.0,-6.907755278982137,9.0,4.35,-1.4510106758395929,-6.907755278982137,29.39,30.11,5.8,18.0,6.5,0,False,0,0,1,0,0,0
9.0,41.906638,-87.701431,1.3865443298750981,72,50,61.0,-3.0,52.0,56.0,1.3865443298750981,0.0,5.55,0.4388998841944022,-6.907755278982137,29.45,30.18,3.4,5.0,4.2,0,False,0,1,0,0,0,0
6.0,41.964242,-87.757639,0.0009995003330834232,88,60,74.0,2.0,62.0,67.0,-6.907755278982137,9.0,4.316666666666666,-6.907755278982137,-6.907755278982137,29.28,30.0,8.2,17.0,9.4,0,False,0,1,0,0,0,0
6.0,41.801179,-87.679447,0.6936470556015963,74,49,62.0,-6.0,49.0,55.0,1.09894556645823,0.0,4.266666666666667,-2.6931615886084628,-6.907755278982137,29.24,29.95,4.4,7.0,5.8,0,False,0,0,1,0,0,0
6.0,41.891118,-87.654491,0.0009995003330834232,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,1,0,0,0,0
8.0,41.776428,-87.627096,1.09894556645823,75,55,65.0,-7.0,53.0,58.0,-6.907755278982137,0.0,4.983333333333333,-0.4818063413648862,-6.907755278982137,29.4,30.13,4.2,24.0,4.9,1,False,1,0,0,0,0,0
7.0,41.906638,-87.701431,0.0009995003330834232,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,1,0,0,0,0
9.0,41.923738,-87.785288,1.3865443298750981,84,69,77.0,14.0,68.0,70.0,-6.907755278982137,12.0,5.6,0.4706284340145762,-0.17316361900918903,29.14,29.87,8.3,16.0,10.6,1,False,0,1,0,0,0,0
6.0,41.923738,-87.785288,1.09894556645823,90,64,77.0,6.0,67.0,70.0,-6.907755278982137,12.0,4.3,-6.907755278982137,-0.08229524272683016,29.01,29.73,7.2,29.0,7.2,1,False,0,0,1,0,0,0
8.0,41.896282,-87.655232,0.0009995003330834232,67,61,64.0,-6.0,60.0,61.0,0.0009995003330834232,0.0,5.2,-0.0679220164854582,-0.05024121643674679,29.36,30.08,9.1,7.0,9.7,0,False,0,0,1,0,0,0
6.0,41.89923,-87.716788,3.0445700556372914,86,65,76.0,6.0,67.0,69.0,-6.907755278982137,11.0,4.266666666666667,-4.036075654098179,1.3790179521491144,28.97,29.7,7.2,18.0,11.6,0,False,0,0,1,0,0,0
6.0,41.963976,-87.69181,1.6096378924367667,86,65,76.0,6.0,67.0,69.0,-6.907755278982137,11.0,4.266666666666667,-4.036075654098179,1.3790179521491144,28.97,29.7,7.2,18.0,11.6,0,False,0,0,1,0,0,0
9.0,41.800737,-87.71188,0.0009995003330834232,72,50,61.0,-3.0,52.0,56.0,1.3865443298750981,0.0,5.55,0.4388998841944022,-6.907755278982137,29.45,30.18,3.4,5.0,4.2,0,False,0,1,0,0,0,0
8.0,41.992478,-87.862995,4.17440265439268,89,66,78.0,8.0,64.0,69.0,-6.907755278982137,13.0,5.233333333333333,-0.01579068590632672,-6.907755278982137,29.29,30.01,3.9,10.0,4.7,1,False,1,0,0,0,0,0
9.0,41.992478,-87.862995,3.4012307144399454,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,1,0,0,0,0,0
8.0,41.981964,-87.812827,3.295873902355512,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
8.0,41.843811,-87.686763,0.0009995003330834232,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,0,0,0,0,1
9.0,41.906638,-87.701431,2.1973356822749484,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,1,0,0,0,0
6.0,41.964242,-87.757639,1.09894556645823,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,0,1,0,0,0
7.0,41.776156,-87.778927,1.09894556645823,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,1,0,0,0,0
8.0,41.912563,-87.668055,2.079566533867987,78,65,72.0,-1.0,56.0,62.0,-6.907755278982137,7.0,4.866666666666666,-0.7599994875477893,-6.907755278982137,29.26,29.98,8.6,5.0,9.3,1,False,0,1,0,0,0,0
8.0,41.991429,-87.747113,1.09894556645823,89,66,78.0,8.0,64.0,69.0,-6.907755278982137,13.0,5.233333333333333,-0.01579068590632672,-6.907755278982137,29.29,30.01,3.9,10.0,4.7,1,False,0,1,0,0,0,0
9.0,41.896282,-87.655232,1.09894556645823,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,1,0,0,0,0
7.0,41.948167,-87.730698,0.0009995003330834232,88,71,80.0,7.0,71.0,74.0,-6.907755278982137,15.0,4.433333333333334,-2.9759296462577973,-0.9390477189967712,29.12,29.82,5.5,25.0,8.5,0,False,0,1,0,0,0,0
9.0,41.680946,-87.535198,2.3979861777572986,82,62,72.0,7.0,59.0,64.0,-6.907755278982137,7.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.28,29.98,7.0,35.0,9.4,1,False,0,1,0,0,0,0
7.0,41.673408,-87.599862,3.610944939306028,96,71,84.0,10.0,70.0,75.0,-6.907755278982137,19.0,4.55,-2.0074310057035674,-0.5430045221302259,29.1,29.83,13.3,25.0,14.0,1,False,0,1,0,0,0,0
8.0,41.95469,-87.800991,3.52638993594835,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
7.0,41.686398,-87.531635,3.9120430052281487,85,69,77.0,3.0,68.0,71.0,-6.907755278982137,12.0,4.533333333333333,-2.139899510716946,0.43889988419440173,29.11,29.84,9.1,24.0,10.1,0,False,0,1,0,0,0,0
9.0,41.957799,-87.930995,2.995782272304033,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,1,0,0,0,0,0
6.0,41.862292,-87.64886,0.0009995003330834232,70,56,63.0,-8.0,55.0,59.0,0.6936470556015963,0.0,4.316666666666666,-6.907755278982137,-6.907755278982137,29.41,30.13,7.6,2.0,8.3,0,False,0,1,0,0,0,0
9.0,41.923738,-87.785288,0.6936470556015963,89,63,76.0,8.0,60.0,66.0,-6.907755278982137,11.0,5.333333333333333,0.14063112973974426,-6.907755278982137,29.28,30.0,2.8,22.0,4.3,0,False,1,0,0,0,0,0
6.0,41.680946,-87.535198,1.09894556645823,81,53,67.0,-1.0,49.0,58.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.28,30.01,5.5,9.0,6.4,0,False,1,0,0,0,0,0
7.0,42.011601,-87.811506,0.0009995003330834232,81,58,70.0,-4.0,54.0,61.0,-6.907755278982137,5.0,4.733333333333333,-1.200645014233259,-6.907755278982137,29.23,29.94,6.2,26.0,7.3,0,False,1,0,0,0,0,0
6.0,41.732984,-87.649642,1.09894556645823,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,0,1,0,0,0
8.0,41.846283,-87.656913,1.09894556645823,80,69,75.0,4.0,67.0,69.0,-6.907755278982137,10.0,5.15,-0.16134315040876543,-1.422958345491482,29.11,29.82,5.8,25.0,7.1,0,False,1,0,0,0,0,0
9.0,41.678618,-87.559308,0.0009995003330834232,58,46,52.0,-12.0,40.0,47.0,2.5650262775800314,0.0,5.533333333333333,0.41717406768453463,-6.907755278982137,29.59,30.33,1.4,8.0,3.3,0,False,0,1,0,0,0,0
8.0,41.964242,-87.757639,3.989002564911327,83,69,76.0,3.0,68.0,71.0,-6.907755278982137,11.0,4.816666666666666,-0.9137938516755714,-6.907755278982137,29.21,29.93,4.0,5.0,5.5,0,False,0,1,0,0,0,0
9.0,41.750498,-87.605294,0.0009995003330834232,62,48,55.0,-6.0,44.0,49.0,2.3026850879943788,0.0,5.666666666666667,0.5409667806779765,-6.907755278982137,29.33,30.06,5.9,36.0,7.0,0,False,0,0,0,1,0,0
8.0,41.868077,-87.666901,4.663448528029832,89,66,78.0,8.0,64.0,69.0,-6.907755278982137,13.0,5.233333333333333,-0.01579068590632672,-6.907755278982137,29.29,30.01,3.9,10.0,4.7,1,False,0,1,0,0,0,0
8.0,41.766202,-87.562889,2.7081168655467533,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,1,0,0,0,0
9.0,41.680946,-87.535198,0.6936470556015963,86,64,75.0,10.0,59.0,65.0,-6.907755278982137,10.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.18,29.91,10.5,23.0,10.9,0,False,0,0,1,0,0,0
9.0,41.731922,-87.677512,2.995782272304033,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,1,0,0,0,0
8.0,41.95469,-87.800991,4.34381840878234,78,65,72.0,-1.0,56.0,62.0,-6.907755278982137,7.0,4.866666666666666,-0.7599994875477893,-6.907755278982137,29.26,29.98,8.6,5.0,9.3,1,False,0,1,0,0,0,0
8.0,41.948167,-87.730698,0.0009995003330834232,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,0,1,0,0,0
7.0,41.719059,-87.675088,1.3865443298750981,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,0,1,0,0,0
9.0,41.778297,-87.752411,2.7726512202867375,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,1,0,0,0,0,0
9.0,41.991429,-87.747113,0.0009995003330834232,75,56,66.0,-2.0,54.0,59.0,-6.907755278982137,1.0,5.316666666666666,0.11124317881598213,-6.907755278982137,29.42,30.16,4.7,5.0,6.0,0,False,0,1,0,0,0,0
8.0,41.857402,-87.694991,0.6936470556015963,89,66,78.0,8.0,64.0,69.0,-6.907755278982137,13.0,5.233333333333333,-0.01579068590632672,-6.907755278982137,29.29,30.01,3.9,10.0,4.7,1,False,1,0,0,0,0,0
8.0,41.659112,-87.538693,3.4657671523114555,89,66,78.0,8.0,64.0,69.0,-6.907755278982137,13.0,5.233333333333333,-0.01579068590632672,-6.907755278982137,29.29,30.01,3.9,10.0,4.7,1,False,0,1,0,0,0,0
9.0,41.862292,-87.64886,0.0009995003330834232,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,1,0,0,0,0
6.0,41.728495,-87.600963,4.2904731396847025,83,67,75.0,4.0,61.0,66.0,-6.907755278982137,10.0,4.316666666666666,-6.907755278982137,-6.907755278982137,28.91,29.63,10.5,31.0,10.9,1,False,0,1,0,0,0,0
8.0,41.951866,-87.725057,0.0009995003330834232,67,61,64.0,-6.0,60.0,61.0,0.0009995003330834232,0.0,5.2,-0.0679220164854582,-0.05024121643674679,29.36,30.08,9.1,7.0,9.7,0,False,0,1,0,0,0,0
7.0,41.963976,-87.69181,2.3026850879943788,86,60,73.0,1.0,54.0,62.0,-6.907755278982137,8.0,4.383333333333334,-4.036075654098179,-6.907755278982137,29.14,29.86,7.5,31.0,7.8,0,False,0,1,0,0,0,0
8.0,41.704572,-87.565666,2.1973356822749484,81,61,71.0,-2.0,57.0,62.0,-6.907755278982137,6.0,4.75,-1.0956167796883147,-6.907755278982137,29.23,29.95,7.6,30.0,7.8,1,False,0,1,0,0,0,0
8.0,41.916265,-87.800515,0.0009995003330834232,67,61,64.0,-6.0,60.0,61.0,0.0009995003330834232,0.0,5.2,-0.0679220164854582,-0.05024121643674679,29.36,30.08,9.1,7.0,9.7,0,False,0,1,0,0,0,0
7.0,41.680946,-87.535198,0.6936470556015963,81,58,70.0,-4.0,54.0,61.0,-6.907755278982137,5.0,4.733333333333333,-1.200645014233259,-6.907755278982137,29.23,29.94,6.2,26.0,7.3,0,False,0,1,0,0,0,0
7.0,41.95469,-87.800991,1.09894556645823,86,60,73.0,1.0,54.0,62.0,-6.907755278982137,8.0,4.383333333333334,-4.036075654098179,-6.907755278982137,29.14,29.86,7.5,31.0,7.8,0,False,0,1,0,0,0,0
8.0,41.921965,-87.632085,0.6936470556015963,80,69,75.0,4.0,67.0,69.0,-6.907755278982137,10.0,5.15,-0.16134315040876543,-1.422958345491482,29.11,29.82,5.8,25.0,7.1,0,False,1,0,0,0,0,0
7.0,41.704572,-87.565666,1.09894556645823,84,64,74.0,0.0,61.0,66.0,-6.907755278982137,9.0,4.666666666666667,-1.4510106758395929,-3.863232841258714,29.13,29.86,9.3,23.0,10.1,0,False,0,1,0,0,0,0
8.0,41.868077,-87.666901,2.995782272304033,83,69,76.0,3.0,68.0,71.0,-6.907755278982137,11.0,4.816666666666666,-0.9137938516755714,-6.907755278982137,29.21,29.93,4.0,5.0,5.5,0,False,0,1,0,0,0,0
6.0,41.768388,-87.678649,0.0009995003330834232,68,60,64.0,-7.0,56.0,59.0,0.0009995003330834232,0.0,4.283333333333333,-6.907755278982137,-6.907755278982137,29.08,29.76,9.4,29.0,9.6,0,False,0,0,1,0,0,0
8.0,41.766202,-87.562889,0.0009995003330834232,83,59,71.0,1.0,58.0,63.0,-6.907755278982137,6.0,5.183333333333334,-0.10425002137380071,-6.907755278982137,29.26,29.98,1.9,26.0,3.3,0,False,0,1,0,0,0,0
7.0,41.801179,-87.679447,3.5835467158480925,83,58,71.0,-2.0,53.0,61.0,-6.907755278982137,6.0,4.45,-2.9759296462577973,-6.907755278982137,29.38,30.1,4.0,8.0,4.8,1,False,0,0,1,0,0,0
6.0,41.944869,-87.832763,0.6936470556015963,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,1,0,0,0,0
8.0,42.006858,-87.675919,1.09894556645823,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
9.0,41.921965,-87.632085,0.0009995003330834232,88,63,76.0,12.0,58.0,65.0,-6.907755278982137,11.0,5.583333333333333,0.46016370896376185,-6.907755278982137,29.34,30.06,12.9,19.0,13.1,0,False,1,0,0,0,0,0
9.0,41.963976,-87.69181,3.8712218440242134,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,1,0,0,0,0
8.0,41.723195,-87.64997,1.9460529959950605,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,1,0,0,0,0
6.0,41.680946,-87.535198,2.639128755635788,81,53,67.0,-1.0,49.0,58.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.28,30.01,5.5,9.0,6.4,0,False,0,1,0,0,0,0
9.0,41.95469,-87.800991,3.713596456650773,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,1,0,0,0,0,0
7.0,41.867108,-87.654224,2.1973356822749484,86,70,78.0,5.0,71.0,74.0,-6.907755278982137,13.0,4.4,-3.371638579420666,-0.6911491778972723,29.24,29.95,7.8,23.0,8.4,1,False,0,1,0,0,0,0
6.0,41.992478,-87.862995,3.4657671523114555,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,0,1,0,0,0
7.0,41.94016,-87.794896,0.6936470556015963,82,63,73.0,0.0,64.0,67.0,-6.907755278982137,8.0,4.416666666666667,-3.371638579420666,-2.513306124309698,29.34,30.06,4.4,21.0,4.9,0,False,0,0,1,0,0,0
8.0,41.862292,-87.64886,1.9460529959950605,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,0,1,0,0,0,0
7.0,41.846075,-87.716277,2.079566533867987,96,71,84.0,10.0,70.0,75.0,-6.907755278982137,19.0,4.55,-2.0074310057035674,-0.5430045221302259,29.1,29.83,13.3,25.0,14.0,1,False,0,0,1,0,0,0
8.0,41.932094,-87.700117,0.6936470556015963,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
9.0,41.869107,-87.696293,3.0910879068707438,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,1,0,0,0,0,0
8.0,41.800737,-87.71188,0.0009995003330834232,87,64,76.0,5.0,63.0,68.0,-6.907755278982137,11.0,5.05,-0.33175007028588605,-6.907755278982137,29.18,29.89,3.3,14.0,5.2,0,False,0,1,0,0,0,0
8.0,42.011601,-87.811506,3.8918407060656484,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,1,0,0,0,0
6.0,41.986921,-87.689778,0.6936470556015963,88,60,74.0,2.0,62.0,67.0,-6.907755278982137,9.0,4.316666666666666,-6.907755278982137,-6.907755278982137,29.28,30.0,8.2,17.0,9.4,0,False,0,0,1,0,0,0
9.0,41.737052,-87.543067,1.9460529959950605,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,0,1,0,0,0,0
6.0,41.822536,-87.666343,0.0009995003330834232,86,65,76.0,6.0,67.0,69.0,-6.907755278982137,11.0,4.266666666666667,-4.036075654098179,1.3790179521491144,28.97,29.7,7.2,18.0,11.6,0,False,1,0,0,0,0,0
7.0,41.731922,-87.677512,0.6936470556015963,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,1,0,0,0,0,0
6.0,41.974689,-87.890615,3.135537693244867,81,53,67.0,-1.0,49.0,58.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.28,30.01,5.5,9.0,6.4,0,False,1,0,0,0,0,0
10.0,41.778297,-87.752411,3.367330312150578,82,51,67.0,10.0,56.0,61.0,-6.907755278982137,2.0,5.866666666666666,0.7101681648942473,-6.907755278982137,29.34,30.04,3.9,17.0,4.6,0,False,1,0,0,0,0,0
8.0,41.686398,-87.531635,0.0009995003330834232,91,70,81.0,8.0,66.0,71.0,-6.907755278982137,16.0,4.766666666666667,-1.0469690555162774,-6.907755278982137,29.26,29.97,5.5,26.0,5.9,0,False,0,0,1,0,0,0
6.0,41.986921,-87.689778,1.6096378924367667,86,65,76.0,6.0,67.0,69.0,-6.907755278982137,11.0,4.266666666666667,-4.036075654098179,1.3790179521491144,28.97,29.7,7.2,18.0,11.6,0,False,0,1,0,0,0,0
9.0,41.659112,-87.538693,0.0009995003330834232,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,1,0,0,0,0,0
6.0,41.974689,-87.890615,3.5835467158480925,77,63,70.0,-1.0,54.0,61.0,-6.907755278982137,5.0,4.316666666666666,-6.907755278982137,-6.907755278982137,28.89,29.6,12.2,30.0,12.7,0,False,0,0,1,0,0,0
8.0,41.775051,-87.655356,2.079566533867987,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,1,0,0,0,0
7.0,41.867108,-87.654224,0.6936470556015963,82,63,73.0,0.0,64.0,67.0,-6.907755278982137,8.0,4.416666666666667,-3.371638579420666,-2.513306124309698,29.34,30.06,4.4,21.0,4.9,0,False,1,0,0,0,0,0
7.0,41.801179,-87.679447,1.6096378924367667,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,0,1,0,0,0,0
9.0,41.704336,-87.703736,1.09894556645823,86,64,75.0,10.0,59.0,65.0,-6.907755278982137,10.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.18,29.91,10.5,23.0,10.9,0,False,0,1,0,0,0,0
7.0,41.916265,-87.800515,0.6936470556015963,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,0,1,0,0,0
7.0,41.891118,-87.654491,1.09894556645823,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,1,0,0,0,0,0
8.0,41.921965,-87.632085,2.3979861777572986,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
9.0,41.753411,-87.639817,1.09894556645823,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,1,0,0,0,0
9.0,41.973845,-87.805059,1.3865443298750981,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,1,0,0,0,0,0
7.0,41.673408,-87.599862,3.9120430052281487,85,71,78.0,4.0,61.0,67.0,-6.907755278982137,13.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.29,30.0,5.8,25.0,6.6,0,False,1,0,0,0,0,0
8.0,41.961743,-87.76007,0.0009995003330834232,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,1,0,0,0,0
8.0,41.822536,-87.666343,0.0009995003330834232,67,61,64.0,-6.0,60.0,61.0,0.0009995003330834232,0.0,5.2,-0.0679220164854582,-0.05024121643674679,29.36,30.08,9.1,7.0,9.7,0,False,0,1,0,0,0,0
7.0,41.944869,-87.832763,2.079566533867987,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,1,0,0,0,0
7.0,41.803423,-87.642984,0.0009995003330834232,86,70,78.0,5.0,71.0,74.0,-6.907755278982137,13.0,4.4,-3.371638579420666,-0.6911491778972723,29.24,29.95,7.8,23.0,8.4,1,False,0,1,0,0,0,0
8.0,41.688324,-87.676709,4.02536954771857,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
8.0,41.750498,-87.605294,0.0009995003330834232,74,64,69.0,-4.0,59.0,63.0,-6.907755278982137,4.0,4.85,-0.7962879394794603,-1.1056369036050742,29.36,30.09,7.3,15.0,7.8,0,False,0,1,0,0,0,0
8.0,41.732984,-87.649642,1.09894556645823,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,0,1,0,0,0
9.0,41.98728,-87.666066,0.6936470556015963,57,45,51.0,-8.0,41.0,47.0,2.639128755635788,0.0,5.783333333333333,0.6597627365403615,-2.396895772465287,29.32,30.01,14.6,34.0,15.0,0,False,0,1,0,0,0,0
9.0,41.944869,-87.832763,2.3979861777572986,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,1,0,0,0,0,0
7.0,41.974089,-87.824812,1.3865443298750981,85,69,77.0,3.0,68.0,71.0,-6.907755278982137,12.0,4.533333333333333,-2.139899510716946,0.43889988419440173,29.11,29.84,9.1,24.0,10.1,0,False,1,0,0,0,0,0
6.0,41.994991,-87.769279,1.3865443298750981,92,70,81.0,10.0,69.0,72.0,-6.907755278982137,16.0,4.3,-6.907755278982137,-1.8263509139976741,29.39,30.11,6.1,22.0,7.1,0,False,0,0,1,0,0,0
6.0,41.720848,-87.666014,4.477348178050004,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,0,1,0,0,0
9.0,41.725517,-87.614258,0.0009995003330834232,90,66,78.0,11.0,63.0,69.0,-6.907755278982137,13.0,5.35,0.15500745554723794,-6.907755278982137,29.24,29.96,6.4,19.0,6.5,0,False,1,0,0,0,0,0
8.0,41.682587,-87.707973,3.367330312150578,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,0,1,0,0,0,0
7.0,41.944869,-87.832763,3.367330312150578,70,57,64.0,-10.0,51.0,56.0,0.0009995003330834232,0.0,4.516666666666667,-2.292634762140899,-6.907755278982137,29.15,29.87,10.6,30.0,10.8,0,False,0,1,0,0,0,0
7.0,41.740641,-87.546587,1.9460529959950605,83,63,73.0,-1.0,63.0,66.0,-6.907755278982137,8.0,4.55,-2.0074310057035674,-1.8263509139976741,29.21,29.9,7.0,1.0,11.9,0,False,1,0,0,0,0,0
